Date,StrategyNames.SMA_10_CROSSOVER_PRIORITY_ATR_SL5_TP10,StrategyNames.SMA_30_CROSSOVER_PRIORITY_ATR_SL5_TP10,StrategyNames.SMA_90_CROSSOVER_PRIORITY_ATR_SL5_TP10,StrategyNames.SMA_270_CROSSOVER_PRIORITY_ATR_SL5_TP10
2014-06-30 00:00:00-04:00,17665.56221041248,9471.030254342735,10000.0,10000.0
2014-07-01 00:00:00-04:00,17665.56221041248,9495.961623353167,10000.0,10000.0
2014-07-02 00:00:00-04:00,18067.52047668719,9495.961623353167,10000.0,10000.0
2014-07-03 00:00:00-04:00,18067.52047668719,9517.625598174745,10000.0,10000.0
2014-07-07 00:00:00-04:00,17748.157625968506,9517.625598174745,10000.0,10000.0
2014-07-08 00:00:00-04:00,17748.157625968506,9294.432330908681,10000.0,10000.0
2014-07-09 00:00:00-04:00,18379.555736420563,9294.432330908681,10000.0,10000.0
2014-07-10 00:00:00-04:00,18379.555736420563,9361.5530352864,10000.0,10000.0
2014-07-11 00:00:00-04:00,18892.359843584898,9361.5530352864,10000.0,10000.0
2014-07-14 00:00:00-04:00,18892.359843584898,9276.360096444023,10000.0,10000.0
2014-07-15 00:00:00-04:00,18273.11935979314,9276.360096444023,10000.0,10000.0
2014-07-16 00:00:00-04:00,18273.11935979314,9472.923556269072,10000.0,10000.0
2014-07-17 00:00:00-04:00,18055.07642568534,9472.923556269072,10000.0,10000.0
2014-07-18 00:00:00-04:00,18055.07642568534,9712.01552048946,10000.0,10000.0
2014-07-21 00:00:00-04:00,17825.016525006406,9712.01552048946,10000.0,10000.0
2014-07-22 00:00:00-04:00,17825.016525006406,9694.109682953287,10000.0,10000.0
2014-07-23 00:00:00-04:00,17637.269547151263,9694.109682953287,10000.0,10000.0
2014-07-24 00:00:00-04:00,17637.269547151263,9797.872752512481,10000.0,10000.0
2014-07-25 00:00:00-04:00,17371.98275149758,9797.872752512481,10000.0,10000.0
2014-07-28 00:00:00-04:00,17371.98275149758,9762.462534574386,10000.0,10000.0
2014-07-29 00:00:00-04:00,17492.526018683584,9762.462534574386,10000.0,10000.0
2014-07-30 00:00:00-04:00,17492.526018683584,9682.777738464067,10000.0,10000.0
2014-07-31 00:00:00-04:00,17061.59983448377,9682.777738464067,10000.0,10000.0
2014-08-01 00:00:00-04:00,17061.59983448377,9608.09175652017,10000.0,10000.0
2014-08-04 00:00:00-04:00,17835.00558229914,9608.09175652017,10000.0,10000.0
2014-08-05 00:00:00-04:00,17835.00558229914,9676.759435929916,10000.0,10000.0
2014-08-06 00:00:00-04:00,17520.80946121146,9676.759435929916,10000.0,10000.0
2014-08-07 00:00:00-04:00,17520.80946121146,9868.053957735105,10197.684486290844,10000.0
2014-08-08 00:00:00-04:00,17474.71424497253,9868.053957735105,10197.684486290844,10000.0
2014-08-11 00:00:00-04:00,17474.71424497253,9570.765891898103,10230.671157287194,10000.0
2014-08-12 00:00:00-04:00,17361.92744223438,9570.765891898103,10230.671157287194,10000.0
2014-08-13 00:00:00-04:00,17361.92744223438,9399.834750439717,10288.40303605189,10000.0
2014-08-14 00:00:00-04:00,17093.813719637492,9399.834750439717,10288.40303605189,10000.0
2014-08-15 00:00:00-04:00,17093.813719637492,9268.415224333654,10247.478232566653,10000.0
2014-08-18 00:00:00-04:00,16964.404609321573,9268.415224333654,10247.478232566653,10000.0
2014-08-19 00:00:00-04:00,16964.404609321573,9268.415224333654,10247.478232566653,10000.0
2014-08-20 00:00:00-04:00,16923.28937315299,9268.415224333654,10247.478232566653,10000.0
2014-08-21 00:00:00-04:00,16923.28937315299,9268.415224333654,10247.478232566653,10000.0
2014-08-22 00:00:00-04:00,17029.469188183928,9268.415224333654,10247.478232566653,10000.0
2014-08-25 00:00:00-04:00,17029.469188183928,9268.415224333654,10247.478232566653,10000.0
2014-08-26 00:00:00-04:00,17125.86154854266,9268.415224333654,10247.478232566653,10000.0
2014-08-27 00:00:00-04:00,17125.86154854266,10931.235578583157,12085.94953239619,10000.0
2014-08-28 00:00:00-04:00,17311.049147592752,10931.235578583157,12085.94953239619,10000.0
2014-08-29 00:00:00-04:00,17311.049147592752,10931.235578583157,12183.155504419037,10000.0
2014-09-02 00:00:00-04:00,17472.0827772114,10931.235578583157,12183.155504419037,10000.0
2014-09-03 00:00:00-04:00,17472.0827772114,10921.160476840876,12203.173147930904,10000.0
2014-09-04 00:00:00-04:00,17855.770049708357,10921.160476840876,12203.173147930904,10000.0
2014-09-05 00:00:00-04:00,17855.770049708357,11374.285026216688,12709.489060542666,10000.0
2014-09-08 00:00:00-04:00,17177.752642308064,11374.285026216688,12709.489060542666,10000.0
2014-09-09 00:00:00-04:00,17177.752642308064,10935.71398673439,12498.970807416665,10000.0
2014-09-10 00:00:00-04:00,17177.752642308064,10935.71398673439,12498.970807416665,10000.0
2014-09-11 00:00:00-04:00,17177.752642308064,11059.388983160847,12470.303164969584,10000.0
2014-09-12 00:00:00-04:00,17583.349362261404,11059.388983160847,12470.303164969584,10000.0
2014-09-15 00:00:00-04:00,17583.349362261404,11059.388983160847,11973.052905772358,10000.0
2014-09-16 00:00:00-04:00,18420.93202626194,11403.082000350543,11973.052905772358,10000.0
2014-09-17 00:00:00-04:00,18420.93202626194,11403.082000350543,11903.210401645832,10000.0
2014-09-18 00:00:00-04:00,18753.402173718718,11346.794148014162,11903.210401645832,10000.0
2014-09-19 00:00:00-04:00,18753.402173718718,11346.794148014162,12113.27578238965,10000.0
2014-09-22 00:00:00-04:00,18142.71778013301,11495.33722574688,12113.27578238965,10000.0
2014-09-23 00:00:00-04:00,18142.71778013301,11495.33722574688,12204.299437245309,10000.0
2014-09-24 00:00:00-04:00,18461.141591191088,11691.651916949579,12204.299437245309,10000.0
2014-09-25 00:00:00-04:00,18461.141591191088,11691.651916949579,11810.612703429226,10000.0
2014-09-26 00:00:00-04:00,18900.2172896862,11862.19493858954,11810.612703429226,10000.0
2014-09-29 00:00:00-04:00,18900.2172896862,11862.19493858954,11810.612703429226,10000.0
2014-09-30 00:00:00-04:00,19143.01378209781,11796.215596266953,12254.569192740058,10000.0
2014-10-01 00:00:00-04:00,19143.01378209781,11796.215596266953,12254.569192740058,10000.0
2014-10-02 00:00:00-04:00,18886.956756128424,11796.215596266953,12279.353250311204,10000.0
2014-10-03 00:00:00-04:00,18886.956756128424,11796.215596266953,12279.353250311204,10000.0
2014-10-06 00:00:00-04:00,17489.72498225654,12355.113437390683,12128.958314097823,10000.0
2014-10-07 00:00:00-04:00,17489.72498225654,12355.113437390683,12128.958314097823,10000.0
2014-10-08 00:00:00-04:00,17198.229678890348,12149.194959929797,11926.809087230582,10000.0
2014-10-09 00:00:00-04:00,17198.229678890348,12149.194959929797,11926.809087230582,10000.0
2014-10-10 00:00:00-04:00,16552.89489072608,11833.295835577657,11616.69236267412,10000.0
2014-10-13 00:00:00-04:00,16552.89489072608,11833.295835577657,11616.69236267412,10000.0
2014-10-14 00:00:00-04:00,18249.881180129578,11833.295835577657,11682.067264539613,10000.0
2014-10-15 00:00:00-04:00,18249.881180129578,11833.295835577657,11682.067264539613,10000.0
2014-10-16 00:00:00-04:00,18987.0117393926,11833.295835577657,11706.507295569534,10000.0
2014-10-17 00:00:00-04:00,18987.0117393926,13146.195045535072,11706.507295569534,10000.0
2014-10-20 00:00:00-04:00,19594.17293603909,13146.195045535072,11917.309106798477,10000.0
2014-10-21 00:00:00-04:00,19594.17293603909,13146.195045535072,11917.309106798477,10000.0
2014-10-22 00:00:00-04:00,18911.27670673736,13535.844087637292,11680.41574122701,10000.0
2014-10-23 00:00:00-04:00,18911.27670673736,13535.844087637292,11680.41574122701,10000.0
2014-10-24 00:00:00-04:00,19118.54834701586,13610.33718494643,11744.697683364415,10000.0
2014-10-27 00:00:00-04:00,19118.54834701586,13610.33718494643,11744.697683364415,10000.0
2014-10-28 00:00:00-04:00,19481.253087976795,13868.543704262393,11821.543439394267,10000.0
2014-10-29 00:00:00-04:00,19481.253087976795,13868.543704262393,11821.543439394267,10000.0
2014-10-30 00:00:00-04:00,19317.98886388788,13752.317247119498,11960.753828865869,10000.0
2014-10-31 00:00:00-04:00,19317.98886388788,13752.317247119498,11960.753828865869,10000.0
2014-11-03 00:00:00-05:00,19353.94882974009,13477.061959868119,11960.753828865869,10000.0
2014-11-04 00:00:00-05:00,19353.94882974009,13477.061959868119,11960.753828865869,10000.0
2014-11-05 00:00:00-05:00,20027.937925018898,13835.407983603365,12383.244860743242,10000.0
2014-11-06 00:00:00-05:00,20027.937925018898,13835.407983603365,12383.244860743242,10000.0
2014-11-07 00:00:00-05:00,19857.485818293375,13717.65874516248,12578.054460662896,10000.0
2014-11-10 00:00:00-05:00,19857.485818293375,13717.65874516248,12578.054460662896,10000.0
2014-11-11 00:00:00-05:00,19691.289517463203,14386.820973077078,12472.783020857718,10000.0
2014-11-12 00:00:00-05:00,19691.289517463203,14386.820973077078,12472.783020857718,10000.0
2014-11-13 00:00:00-05:00,22692.487149451394,16579.551570935833,12864.270239373502,10000.0
2014-11-14 00:00:00-05:00,22692.487149451394,16579.551570935833,12864.270239373502,10000.0
2014-11-17 00:00:00-05:00,21748.67661072096,16085.082373961903,12480.60573869608,10000.0
2014-11-18 00:00:00-05:00,21748.67661072096,16085.082373961903,12480.60573869608,10000.0
2014-11-19 00:00:00-05:00,22492.89374221395,15897.037643940423,12334.699607656505,10000.0
2014-11-20 00:00:00-05:00,22492.89374221395,15897.037643940423,12334.699607656505,10000.0
2014-11-21 00:00:00-05:00,23208.18467258445,15817.36584450033,12272.881315764265,10000.0
2014-11-24 00:00:00-05:00,23208.18467258445,15817.36584450033,12272.881315764265,10000.0
2014-11-25 00:00:00-05:00,23385.60706337452,15666.853748142925,12350.93997026273,10000.0
2014-11-26 00:00:00-05:00,23385.60706337452,15666.853748142925,12350.93997026273,10000.0
2014-11-28 00:00:00-05:00,20846.485426377276,15921.59900032815,11249.656007887947,10000.0
2014-12-01 00:00:00-05:00,20846.485426377276,15921.59900032815,11249.656007887947,10000.0
2014-12-02 00:00:00-05:00,20406.390859552605,16198.495160509437,11297.431878988398,10000.0
2014-12-03 00:00:00-05:00,20406.390859552605,16198.495160509437,11297.431878988398,10000.0
2014-12-04 00:00:00-05:00,20401.39779340035,15832.397244596203,11313.141026319792,10000.0
2014-12-05 00:00:00-05:00,20401.39779340035,15832.397244596203,11313.141026319792,10000.0
2014-12-08 00:00:00-05:00,19501.86279136596,15692.574833076062,10959.978502534881,10000.0
2014-12-09 00:00:00-05:00,19501.86279136596,15692.574833076062,10959.978502534881,10000.0
2014-12-10 00:00:00-05:00,18820.532014814722,15313.474664856385,10695.208078420832,10000.0
2014-12-11 00:00:00-05:00,18820.532014814722,15313.474664856385,10695.208078420832,10000.0
2014-12-12 00:00:00-05:00,18667.960256590977,14608.721208921448,10545.623051793516,10000.0
2014-12-15 00:00:00-05:00,18667.960256590977,14608.721208921448,10545.623051793516,10000.0
2014-12-16 00:00:00-05:00,18651.63460128075,14667.233446811264,10587.861382984753,10000.0
2014-12-17 00:00:00-05:00,18651.63460128075,14667.233446811264,10587.861382984753,10000.0
2014-12-18 00:00:00-05:00,18497.542876926356,14589.129384481997,10478.88594061498,10000.0
2014-12-19 00:00:00-05:00,18497.542876926356,14589.129384481997,10478.88594061498,10000.0
2014-12-22 00:00:00-05:00,18956.988379764996,14297.274749938853,10279.024829048658,10000.0
2014-12-23 00:00:00-05:00,18956.988379764996,14297.274749938853,10279.024829048658,10000.0
2014-12-24 00:00:00-05:00,18722.47522815535,14232.741623660548,10260.81254022544,10000.0
2014-12-26 00:00:00-05:00,18722.47522815535,14232.741623660548,10260.81254022544,10000.0
2014-12-29 00:00:00-05:00,18934.72774708011,14329.468225196535,10328.210095102108,10000.0
2014-12-30 00:00:00-05:00,18934.72774708011,14329.468225196535,10328.210095102108,10000.0
2014-12-31 00:00:00-05:00,19015.105474040585,14256.968832634197,10287.842036862152,10000.0
2015-01-02 00:00:00-05:00,19015.105474040585,14256.968832634197,10287.842036862152,10000.0
2015-01-05 00:00:00-05:00,18372.99904480732,13775.536249401333,10102.85481925369,10000.0
2015-01-06 00:00:00-05:00,18372.99904480732,13775.536249401333,10102.85481925369,10000.0
2015-01-07 00:00:00-05:00,18507.600718651855,14145.704806232428,10374.761278316053,10000.0
2015-01-08 00:00:00-05:00,18507.600718651855,14145.704806232428,10374.761278316053,10000.0
2015-01-09 00:00:00-05:00,18010.524225438814,14244.943367384436,10571.912582443483,10000.0
2015-01-12 00:00:00-05:00,18010.524225438814,14244.943367384436,10571.912582443483,10000.0
2015-01-13 00:00:00-05:00,18036.885831830936,14326.345916459702,10600.69992513294,10000.0
2015-01-14 00:00:00-05:00,18036.885831830936,14326.345916459702,10600.69992513294,10000.0
2015-01-15 00:00:00-05:00,18371.477360463887,14191.34150932058,10353.135860477296,10000.0
2015-01-16 00:00:00-05:00,18371.477360463887,14191.34150932058,10353.135860477296,10000.0
2015-01-20 00:00:00-05:00,18671.28438822132,13904.098045048775,10481.264824499307,10000.0
2015-01-21 00:00:00-05:00,18671.28438822132,13904.098045048775,10481.264824499307,10000.0
2015-01-22 00:00:00-05:00,18501.18505571307,14084.040035410204,10385.77829484127,10000.0
2015-01-23 00:00:00-05:00,18501.18505571307,14084.040035410204,10385.77829484127,10000.0
2015-01-26 00:00:00-05:00,17972.906771848284,14157.212886322392,10089.225337953534,10000.0
2015-01-27 00:00:00-05:00,17972.906771848284,14157.212886322392,10089.225337953534,10000.0
2015-01-28 00:00:00-05:00,17324.252351051615,13882.095839648244,9902.073346188523,10000.0
2015-01-29 00:00:00-05:00,17324.252351051615,13882.095839648244,9902.073346188523,10000.0
2015-01-30 00:00:00-05:00,16966.33662579927,13595.294406617362,10059.937741466,10000.0
2015-02-02 00:00:00-05:00,16966.33662579927,13595.294406617362,10059.937741466,10000.0
2015-02-03 00:00:00-05:00,16691.860594457747,13631.840861823206,10498.594665118017,10000.0
2015-02-04 00:00:00-05:00,16691.860594457747,13631.840861823206,10498.594665118017,10000.0
2015-02-05 00:00:00-05:00,17136.16658800707,13944.160802889075,10736.3532101137,10000.0
2015-02-06 00:00:00-05:00,17136.16658800707,13944.160802889075,10736.3532101137,10000.0
2015-02-09 00:00:00-05:00,17071.31119369371,13813.16568500236,10773.490852537505,10000.0
2015-02-10 00:00:00-05:00,17071.31119369371,13813.16568500236,10773.490852537505,10000.0
2015-02-11 00:00:00-05:00,16936.679375845517,14173.941024822476,10659.685501853437,10000.0
2015-02-12 00:00:00-05:00,16936.679375845517,14173.941024822476,10659.685501853437,10000.0
2015-02-13 00:00:00-05:00,16573.16371717335,14143.003339894645,11013.59234607912,10000.0
2015-02-17 00:00:00-05:00,16573.16371717335,14143.003339894645,11013.59234607912,10000.0
2015-02-18 00:00:00-05:00,16113.895281923318,13745.286076652812,10947.449994467239,10000.0
2015-02-19 00:00:00-05:00,16113.895281923318,13745.286076652812,10947.449994467239,10000.0
2015-02-20 00:00:00-05:00,16297.281890864537,13792.71361422155,10887.066081916968,10000.0
2015-02-23 00:00:00-05:00,16297.281890864537,13792.71361422155,10887.066081916968,10000.0
2015-02-24 00:00:00-05:00,16435.93576903362,14042.23782488172,11105.76196274384,10000.0
2015-02-25 00:00:00-05:00,16435.93576903362,14042.23782488172,11105.76196274384,10000.0
2015-02-26 00:00:00-05:00,16429.28217358425,14142.008365750937,10995.50559698267,10000.0
2015-02-27 00:00:00-05:00,16429.28217358425,14142.008365750937,10995.50559698267,10000.0
2015-03-02 00:00:00-05:00,16750.341027048216,14418.36961778945,11113.990433696237,10000.0
2015-03-03 00:00:00-05:00,16750.341027048216,14418.36961778945,11113.990433696237,10000.0
2015-03-04 00:00:00-05:00,17300.283291986627,14219.951767285216,10927.474172401648,10000.0
2015-03-05 00:00:00-05:00,17300.283291986627,14219.951767285216,10927.474172401648,10000.0
2015-03-06 00:00:00-05:00,16755.116451922342,14024.54306629294,11016.316157051315,10000.0
2015-03-09 00:00:00-04:00,16755.116451922342,14024.54306629294,11016.316157051315,10000.0
2015-03-10 00:00:00-04:00,16310.484218642721,14129.78375391892,11050.37969449544,10000.0
2015-03-11 00:00:00-04:00,16310.484218642721,14129.78375391892,11050.37969449544,10000.0
2015-03-12 00:00:00-04:00,16507.308053851113,14300.29237842271,11050.37969449544,10000.0
2015-03-13 00:00:00-04:00,16507.308053851113,14300.29237842271,11050.37969449544,10000.0
2015-03-16 00:00:00-04:00,16796.450071652715,14550.776308325827,11050.37969449544,10000.0
2015-03-17 00:00:00-04:00,16796.450071652715,14550.776308325827,11050.37969449544,10000.0
2015-03-18 00:00:00-04:00,17593.34354442181,15241.125674671848,11512.625613009079,10000.0
2015-03-19 00:00:00-04:00,17593.34354442181,15241.125674671848,11512.625613009079,10000.0
2015-03-20 00:00:00-04:00,17828.434035206465,14659.435903148174,11591.6701668874,10000.0
2015-03-23 00:00:00-04:00,17828.434035206465,14659.435903148174,11591.6701668874,10000.0
2015-03-24 00:00:00-04:00,17788.45583671203,14147.316351461945,11565.677189046568,10000.0
2015-03-25 00:00:00-04:00,17788.45583671203,14147.316351461945,11565.677189046568,10000.0
2015-03-26 00:00:00-04:00,17724.392339718168,14096.366085352696,11438.736611484559,10000.0
2015-03-27 00:00:00-04:00,17724.392339718168,14096.366085352696,11438.736611484559,10000.0
2015-03-30 00:00:00-04:00,18265.835059354886,14179.506279526408,11740.415161235223,10000.0
2015-03-31 00:00:00-04:00,18265.835059354886,14179.506279526408,11740.415161235223,10000.0
2015-04-01 00:00:00-04:00,18546.341387482425,14397.259326578822,11212.361153603004,10000.0
2015-04-02 00:00:00-04:00,18546.341387482425,14397.259326578822,11212.361153603004,10000.0
2015-04-06 00:00:00-04:00,18462.598716994205,14228.2271648327,11139.125336372066,10000.0
2015-04-07 00:00:00-04:00,18462.598716994205,14228.2271648327,11139.125336372066,10000.0
2015-04-08 00:00:00-04:00,18472.051580210606,14473.323638163562,11128.114416947972,10000.0
